ticket_id,agency_name,inspector_name,violator_name,violation_street_number,violation_street_name,violation_zip_code,mailing_address_str_number,mailing_address_str_name,city,state,zip_code,non_us_str_code,country,ticket_issued_date,hearing_date,violation_code,violation_description,disposition,fine_amount,admin_fee,state_fee,late_fee,discount_amount,clean_up_cost,judgment_amount,grafitti_status,payment_amount,payment_date,payment_status,balance_due,collection_status,compliance,compliance_detail
616,Health,Inspector_5,Violator_15,7635,Street_15,48205,9321,Mail_Street_15,Detroit,MI,48205,,USA,2021-09-07,2021-10-08,CODE_0,Improper waste disposal,Responsible,349.0845378840664,20.0,10.0,85.3654548941112,0.0,0.0,745.4327584548574,,612.8195813366189,2021-11-06,Pending,457.2922176108739,,0.0,
617,Police,Inspector_6,Violator_16,3255,Street_16,48206,3828,Mail_Street_16,Detroit,MI,48206,,USA,2021-09-08,2021-10-09,CODE_1,Failure to maintain exterior,Responsible,90.89978257988514,20.0,10.0,72.52870843545553,0.0,0.0,885.6166821081273,,572.4578702152255,2021-11-07,Pending,45.518157472720866,,1.0,
618,Police,Inspector_7,Violator_17,4610,Street_17,48207,9909,Mail_Street_17,Detroit,MI,48207,,USA,2021-09-09,2021-10-10,CODE_2,Failure to maintain exterior,Not responsible,791.9156704622135,20.0,10.0,36.03940400541112,0.0,0.0,772.996620352519,,1001.8793140372698,2021-11-08,Pending,324.10458872427796,,1.0,
619,Buildings,Inspector_8,Violator_18,2607,Street_18,48208,7588,Mail_Street_18,Detroit,MI,48208,,USA,2021-09-10,2021-10-11,CODE_3,Improper waste disposal,Pending,428.3164042601111,20.0,10.0,8.707120557730818,0.0,0.0,171.48133665031645,,907.0636554813797,2021-11-09,Pending,206.59723940139884,,1.0,
620,Police,Inspector_9,Violator_19,6179,Street_19,48209,6917,Mail_Street_19,Detroit,MI,48209,,USA,2021-09-11,2021-10-12,CODE_4,Other violations,Not responsible,471.708640703916,20.0,10.0,20.214939922527076,0.0,0.0,323.8518866547705,,580.082683827605,2021-11-10,Pending,202.80969512772117,,1.0,
621,Health,Inspector_0,Violator_20,7573,Street_0,48200,4023,Mail_Street_20,Detroit,MI,48200,,USA,2021-09-12,2021-10-13,CODE_0,Failure to maintain exterior,Responsible,898.9148571276249,20.0,10.0,54.549034049483566,0.0,0.0,360.38109946715235,,133.9631152752739,2021-11-11,Paid,339.77591828634195,,1.0,
622,Buildings,Inspector_1,Violator_21,1984,Street_1,48201,6966,Mail_Street_21,Detroit,MI,48201,,USA,2021-09-13,2021-10-14,CODE_1,Safety violations,Responsible,675.1522346681597,20.0,10.0,20.705708338303285,0.0,0.0,1011.5315870617004,,138.48355117728977,2021-11-12,Unpaid,33.54686631493936,,0.0,
623,Buildings,Inspector_2,Violator_22,6776,Street_2,48202,4452,Mail_Street_22,Detroit,MI,48202,,USA,2021-09-14,2021-10-15,CODE_2,Safety violations,Not responsible,57.6561481750138,20.0,10.0,54.39731112849675,0.0,0.0,598.7833686659909,,961.8473528628905,2021-11-13,Pending,296.8528914757173,,0.0,
624,Health,Inspector_3,Violator_23,4676,Street_3,48203,8345,Mail_Street_23,Detroit,MI,48203,,USA,2021-09-15,2021-10-16,CODE_3,Improper waste disposal,Not responsible,946.0160818132207,20.0,10.0,23.15990247638989,0.0,0.0,625.2475973741853,,635.2687456170402,2021-11-14,Unpaid,386.0158929861774,,1.0,
625,Health,Inspector_4,Violator_24,4380,Street_4,48204,4085,Mail_Street_24,Detroit,MI,48204,,USA,2021-09-16,2021-10-17,CODE_4,Other violations,Responsible,275.2872426788257,20.0,10.0,84.89238694760728,0.0,0.0,1127.0802121410495,,577.9069682632352,2021-11-15,Pending,414.1063789432971,,0.0,
626,Buildings,Inspector_5,Violator_25,9711,Street_5,48205,9085,Mail_Street_25,Detroit,MI,48205,,USA,2021-09-17,2021-10-18,CODE_0,Improper waste disposal,Not responsible,152.2334755218659,20.0,10.0,39.72714728404597,0.0,0.0,793.5361955172814,,816.6802096328581,2021-11-16,Pending,85.26519469688765,,1.0,
627,Police,Inspector_6,Violator_26,9782,Street_6,48206,7891,Mail_Street_26,Detroit,MI,48206,,USA,2021-09-18,2021-10-19,CODE_1,Other violations,Responsible,779.7217694618381,20.0,10.0,24.555062594449105,0.0,0.0,1086.5078257389835,,1030.6099000971124,2021-11-17,Paid,448.7095250390868,,0.0,
628,Buildings,Inspector_7,Violator_27,2050,Street_7,48207,6283,Mail_Street_27,Detroit,MI,48207,,USA,2021-09-19,2021-10-20,CODE_2,Failure to maintain exterior,Not responsible,525.4534500733823,20.0,10.0,81.23261802470616,0.0,0.0,591.289917982517,,754.6477732959663,2021-11-18,Unpaid,328.0730459237211,,1.0,
629,Health,Inspector_8,Violator_28,4633,Street_8,48208,3080,Mail_Street_28,Detroit,MI,48208,,USA,2021-09-20,2021-10-21,CODE_3,Failure to maintain exterior,Not responsible,462.0820377171167,20.0,10.0,34.283896480545074,0.0,0.0,247.36860954048953,,915.4174828157749,2021-11-19,Paid,440.9274004103414,,0.0,
630,Buildings,Inspector_9,Violator_29,7342,Street_9,48209,7036,Mail_Street_29,Detroit,MI,48209,,USA,2021-09-21,2021-10-22,CODE_4,Failure to maintain exterior,Not responsible,287.0279256986047,20.0,10.0,11.148768783878193,0.0,0.0,1121.527865362976,,918.3246289403484,2021-11-20,Paid,242.64035855509914,,0.0,
631,Health,Inspector_0,Violator_30,1959,Street_10,48200,9187,Mail_Street_0,Detroit,MI,48200,,USA,2021-09-22,2021-10-23,CODE_0,Failure to maintain exterior,Responsible,570.0979153692027,20.0,10.0,57.04094914036416,0.0,0.0,593.7497295476428,,427.5137385515509,2021-11-21,Unpaid,271.01667254860104,,0.0,
632,Buildings,Inspector_1,Violator_31,7059,Street_11,48201,4320,Mail_Street_1,Detroit,MI,48201,,USA,2021-09-23,2021-10-24,CODE_1,Safety violations,Not responsible,310.6653749424581,20.0,10.0,58.15642044379887,0.0,0.0,283.42719250428047,,328.89983476919485,2021-11-22,Paid,459.51913851433557,,1.0,
633,Police,Inspector_2,Violator_32,9884,Street_12,48202,5190,Mail_Street_2,Detroit,MI,48202,,USA,2021-09-24,2021-10-25,CODE_2,Safety violations,Responsible,906.5038550227142,20.0,10.0,71.46956752357342,0.0,0.0,418.68322914039294,,961.3968806101904,2021-11-23,Pending,449.9547716773359,,1.0,
634,Buildings,Inspector_3,Violator_33,6655,Street_13,48203,4630,Mail_Street_3,Detroit,MI,48203,,USA,2021-09-25,2021-10-26,CODE_3,Improper waste disposal,Responsible,254.44425574653314,20.0,10.0,24.021943320838556,0.0,0.0,136.8989004516153,,452.6145501410922,2021-11-24,Pending,224.080436684501,,0.0,
635,Buildings,Inspector_4,Violator_34,5473,Street_14,48204,4563,Mail_Street_4,Detroit,MI,48204,,USA,2021-09-26,2021-10-27,CODE_4,Other violations,Not responsible,890.1373929329659,20.0,10.0,44.37713390922451,0.0,0.0,604.4966624311513,,1084.0032078272461,2021-11-25,Pending,137.20631581784087,,1.0,
636,Health,Inspector_5,Violator_35,3946,Street_15,48205,5292,Mail_Street_5,Detroit,MI,48205,,USA,2021-09-27,2021-10-28,CODE_0,Failure to maintain exterior,Not responsible,581.4351544409891,20.0,10.0,28.236791904265623,0.0,0.0,1035.503552539465,,83.62883607614356,2021-11-26,Pending,196.58521728213208,,0.0,
637,Health,Inspector_6,Violator_36,8725,Street_16,48206,6621,Mail_Street_6,Detroit,MI,48206,,USA,2021-09-28,2021-10-29,CODE_1,Failure to maintain exterior,Responsible,837.063727200479,20.0,10.0,8.095373611568812,0.0,0.0,1125.6101107274922,,69.86101449040758,2021-11-27,Pending,193.88216426487486,,0.0,
638,Health,Inspector_7,Violator_37,1526,Street_17,48207,5586,Mail_Street_7,Detroit,MI,48207,,USA,2021-09-29,2021-10-30,CODE_2,Other violations,Responsible,727.2036960679072,20.0,10.0,87.66138270158916,0.0,0.0,1124.514472404081,,1112.40499212169,2021-11-28,Paid,143.43343749139697,,0.0,
639,Buildings,Inspector_8,Violator_38,4224,Street_18,48208,9895,Mail_Street_8,Detroit,MI,48208,,USA,2021-09-30,2021-10-31,CODE_3,Other violations,Pending,711.8603558649112,20.0,10.0,72.88698044883411,0.0,0.0,220.25762870419635,,778.1458970177218,2021-11-29,Paid,134.2898021664833,,0.0,
640,Police,Inspector_9,Violator_39,2875,Street_19,48209,9908,Mail_Street_9,Detroit,MI,48209,,USA,2021-10-01,2021-11-01,CODE_4,Improper waste disposal,Responsible,358.1285173103029,20.0,10.0,30.14630594588007,0.0,0.0,507.90034841238383,,455.5192277379988,2021-11-30,Pending,430.5314682398597,,0.0,
641,Health,Inspector_0,Violator_40,2763,Street_0,48200,6431,Mail_Street_10,Detroit,MI,48200,,USA,2021-10-02,2021-11-02,CODE_0,Other violations,Pending,272.2020848985933,20.0,10.0,59.937299287198634,0.0,0.0,111.61621080879114,,906.0724977794193,2021-12-01,Pending,34.93096034233084,,0.0,
642,Health,Inspector_1,Violator_41,9712,Street_1,48201,8841,Mail_Street_11,Detroit,MI,48201,,USA,2021-10-03,2021-11-03,CODE_1,Failure to maintain exterior,Pending,250.34191629674874,20.0,10.0,20.126378813447243,0.0,0.0,1037.7851863680494,,806.7921719923695,2021-12-02,Paid,338.80559104979704,,1.0,
643,Buildings,Inspector_2,Violator_42,6797,Street_2,48202,7174,Mail_Street_12,Detroit,MI,48202,,USA,2021-10-04,2021-11-04,CODE_2,Failure to maintain exterior,Pending,864.3320742066093,20.0,10.0,89.02366217957709,0.0,0.0,481.80645346382664,,637.4412561835155,2021-12-03,Unpaid,86.41002572822615,,1.0,
644,Health,Inspector_3,Violator_43,8099,Street_3,48203,8643,Mail_Street_13,Detroit,MI,48203,,USA,2021-10-05,2021-11-05,CODE_3,Failure to maintain exterior,Not responsible,829.405479246069,20.0,10.0,11.49063433619103,0.0,0.0,786.851071239303,,118.64801119518162,2021-12-04,Paid,172.2529466970316,,0.0,
645,Police,Inspector_4,Violator_44,6109,Street_4,48204,4947,Mail_Street_14,Detroit,MI,48204,,USA,2021-10-06,2021-11-06,CODE_4,Failure to maintain exterior,Not responsible,468.54485161169197,20.0,10.0,0.38371455078008987,0.0,0.0,880.6862506465632,,974.6155047513018,2021-12-05,Paid,30.77151706741843,,0.0,
646,Police,Inspector_5,Violator_45,7644,Street_5,48205,5959,Mail_Street_15,Detroit,MI,48205,,USA,2021-10-07,2021-11-07,CODE_0,Failure to maintain exterior,Responsible,175.78438282163188,20.0,10.0,50.20081977391821,0.0,0.0,561.426030112334,,1039.2278288167497,2021-12-06,Paid,134.98681842773104,,0.0,
647,Health,Inspector_6,Violator_46,1116,Street_6,48206,4813,Mail_Street_16,Detroit,MI,48206,,USA,2021-10-08,2021-11-08,CODE_1,Improper waste disposal,Pending,413.13963937858546,20.0,10.0,58.31278234528693,0.0,0.0,423.21541693627216,,206.60242626317893,2021-12-07,Paid,384.2105355586211,,0.0,
648,Health,Inspector_7,Violator_47,3433,Street_7,48207,4583,Mail_Street_17,Detroit,MI,48207,,USA,2021-10-09,2021-11-09,CODE_2,Failure to maintain exterior,Not responsible,638.3762814300658,20.0,10.0,57.89653202958044,0.0,0.0,1157.678459329858,,1020.61398237248,2021-12-08,Paid,442.5076622736293,,0.0,
649,Buildings,Inspector_8,Violator_48,6463,Street_8,48208,2161,Mail_Street_18,Detroit,MI,48208,,USA,2021-10-10,2021-11-10,CODE_3,Improper waste disposal,Not responsible,481.6829967559552,20.0,10.0,5.451192743782629,0.0,0.0,1160.2268120267167,,1053.416773219877,2021-12-09,Unpaid,110.76357595118353,,0.0,
650,Police,Inspector_9,Violator_49,1583,Street_9,48209,9837,Mail_Street_19,Detroit,MI,48209,,USA,2021-10-11,2021-11-11,CODE_4,Failure to maintain exterior,Not responsible,791.1798050588452,20.0,10.0,31.404380691843247,0.0,0.0,404.1687321936246,,659.3143347462193,2021-12-10,Pending,231.77391962946092,,1.0,
651,Police,Inspector_0,Violator_0,9586,Street_10,48200,2593,Mail_Street_20,Detroit,MI,48200,,USA,2021-10-12,2021-11-12,CODE_0,Safety violations,Not responsible,997.7416811388161,20.0,10.0,49.91989468413318,0.0,0.0,617.180108353793,,787.4148434672244,2021-12-11,Pending,235.1620239686032,,1.0,
652,Health,Inspector_1,Violator_1,4788,Street_11,48201,8034,Mail_Street_21,Detroit,MI,48201,,USA,2021-10-13,2021-11-13,CODE_1,Safety violations,Not responsible,231.575484026452,20.0,10.0,21.657918562724088,0.0,0.0,1169.5854576992251,,458.6847840173897,2021-12-12,Unpaid,436.7876528798671,,0.0,
653,Buildings,Inspector_2,Violator_2,5167,Street_12,48202,8302,Mail_Street_22,Detroit,MI,48202,,USA,2021-10-14,2021-11-14,CODE_2,Safety violations,Pending,486.66827867659384,20.0,10.0,87.26258854858963,0.0,0.0,85.45261657416361,,338.1499770111192,2021-12-13,Pending,381.3995264379027,,0.0,
654,Police,Inspector_3,Violator_3,9465,Street_13,48203,5259,Mail_Street_23,Detroit,MI,48203,,USA,2021-10-15,2021-11-15,CODE_3,Safety violations,Pending,459.4347068247809,20.0,10.0,8.710928946143405,0.0,0.0,542.1996381846471,,866.3797763419738,2021-12-14,Pending,256.53860918402495,,0.0,
655,Police,Inspector_4,Violator_4,2389,Street_14,48204,6155,Mail_Street_24,Detroit,MI,48204,,USA,2021-10-16,2021-11-16,CODE_4,Improper waste disposal,Pending,339.2679061115033,20.0,10.0,48.738444167204285,0.0,0.0,192.51245564268464,,1034.2501788189697,2021-12-15,Pending,335.37360023588667,,1.0,
656,Buildings,Inspector_5,Violator_5,9357,Street_15,48205,4962,Mail_Street_25,Detroit,MI,48205,,USA,2021-10-17,2021-11-17,CODE_0,Improper waste disposal,Pending,238.1907408842751,20.0,10.0,69.14160575131521,0.0,0.0,650.256921430115,,784.893063546897,2021-12-16,Unpaid,423.6775269546834,,0.0,
657,Buildings,Inspector_6,Violator_6,7154,Street_16,48206,5888,Mail_Street_26,Detroit,MI,48206,,USA,2021-10-18,2021-11-18,CODE_1,Other violations,Responsible,112.40751066517626,20.0,10.0,26.175110013448244,0.0,0.0,107.63034908534561,,613.908732775859,2021-12-17,Unpaid,4.769477012772471,,0.0,
658,Police,Inspector_7,Violator_7,6420,Street_17,48207,5390,Mail_Street_27,Detroit,MI,48207,,USA,2021-10-19,2021-11-19,CODE_2,Failure to maintain exterior,Pending,892.7633513625135,20.0,10.0,62.424073699751816,0.0,0.0,535.7262431575032,,190.70972021300588,2021-12-18,Pending,201.4450155250243,,1.0,
659,Police,Inspector_8,Violator_8,9920,Street_18,48208,7997,Mail_Street_28,Detroit,MI,48208,,USA,2021-10-20,2021-11-20,CODE_3,Safety violations,Not responsible,448.8562628020017,20.0,10.0,82.93851501423745,0.0,0.0,327.18296375957533,,64.15045512578179,2021-12-19,Pending,453.62158363853933,,0.0,
660,Buildings,Inspector_9,Violator_9,3043,Street_19,48209,8354,Mail_Street_29,Detroit,MI,48209,,USA,2021-10-21,2021-11-21,CODE_4,Improper waste disposal,Pending,522.0507425750465,20.0,10.0,19.033697509504755,0.0,0.0,677.3053659537896,,534.8301482960957,2021-12-20,Pending,370.1565154219757,,0.0,
661,Police,Inspector_0,Violator_10,5197,Street_0,48200,6501,Mail_Street_0,Detroit,MI,48200,,USA,2021-10-22,2021-11-22,CODE_0,Failure to maintain exterior,Responsible,921.09494579087,20.0,10.0,91.72205918248628,0.0,0.0,1195.5128869927837,,59.21947643690552,2021-12-21,Paid,271.42068716703733,,0.0,
662,Health,Inspector_1,Violator_11,4496,Street_1,48201,2663,Mail_Street_1,Detroit,MI,48201,,USA,2021-10-23,2021-11-23,CODE_1,Failure to maintain exterior,Not responsible,787.4759536401505,20.0,10.0,55.3558532662358,0.0,0.0,976.6004377419574,,683.2015582886702,2021-12-22,Paid,264.82226351756674,,0.0,
663,Health,Inspector_2,Violator_12,1778,Street_2,48202,3132,Mail_Street_2,Detroit,MI,48202,,USA,2021-10-24,2021-11-24,CODE_2,Improper waste disposal,Pending,173.976200911325,20.0,10.0,29.923200430106057,0.0,0.0,1027.1191426193518,,459.27502958132555,2021-12-23,Paid,173.88504880221888,,0.0,
664,Buildings,Inspector_3,Violator_13,1213,Street_3,48203,7195,Mail_Street_3,Detroit,MI,48203,,USA,2021-10-25,2021-11-25,CODE_3,Safety violations,Pending,587.1489692273552,20.0,10.0,43.08582753822707,0.0,0.0,791.4967858421705,,908.6269436183634,2021-12-24,Unpaid,260.26026682075724,,0.0,
665,Buildings,Inspector_4,Violator_14,4762,Street_4,48204,2541,Mail_Street_4,Detroit,MI,48204,,USA,2021-10-26,2021-11-26,CODE_4,Other violations,Pending,470.13966269358116,20.0,10.0,31.219188378638798,0.0,0.0,126.54703006492959,,366.7781962034201,2021-12-25,Pending,327.6915997317266,,0.0,
666,Buildings,Inspector_5,Violator_15,7731,Street_5,48205,7433,Mail_Street_5,Detroit,MI,48205,,USA,2021-10-27,2021-11-27,CODE_0,Failure to maintain exterior,Not responsible,807.3505189498246,20.0,10.0,72.51111599333161,0.0,0.0,311.61339716944144,,711.5792411609185,2021-12-26,Unpaid,209.18151921439653,,0.0,
667,Health,Inspector_6,Violator_16,4117,Street_6,48206,7093,Mail_Street_6,Detroit,MI,48206,,USA,2021-10-28,2021-11-28,CODE_1,Other violations,Not responsible,738.0209202313517,20.0,10.0,79.63006634151321,0.0,0.0,1116.0723032207015,,645.2202261061205,2021-12-27,Unpaid,357.076573196087,,1.0,
668,Police,Inspector_7,Violator_17,6791,Street_7,48207,7236,Mail_Street_7,Detroit,MI,48207,,USA,2021-10-29,2021-11-29,CODE_2,Safety violations,Responsible,705.8854358155183,20.0,10.0,83.2937392318661,0.0,0.0,490.04669208020135,,5.654910626689391,2021-12-28,Unpaid,430.6161136301929,,0.0,
669,Health,Inspector_8,Violator_18,9783,Street_8,48208,4974,Mail_Street_8,Detroit,MI,48208,,USA,2021-10-30,2021-11-30,CODE_3,Safety violations,Not responsible,373.5175937059021,20.0,10.0,98.57682495857412,0.0,0.0,196.07313365849106,,86.86727791717242,2021-12-29,Pending,77.34242409243059,,0.0,
670,Police,Inspector_9,Violator_19,3720,Street_9,48209,2867,Mail_Street_9,Detroit,MI,48209,,USA,2021-10-31,2021-12-01,CODE_4,Other violations,Not responsible,814.7155438792918,20.0,10.0,79.12842924966836,0.0,0.0,866.6940097701462,,348.44185498322463,2021-12-30,Paid,225.7735114087122,,1.0,
671,Health,Inspector_0,Violator_20,9905,Street_10,48200,9871,Mail_Street_10,Detroit,MI,48200,,USA,2021-11-01,2021-12-02,CODE_0,Safety violations,Pending,99.77173081511816,20.0,10.0,60.13840706885634,0.0,0.0,415.39265080636517,,1058.6820972249182,2021-12-31,Pending,204.01004564254055,,1.0,
672,Police,Inspector_1,Violator_21,7047,Street_11,48201,4066,Mail_Street_11,Detroit,MI,48201,,USA,2021-11-02,2021-12-03,CODE_1,Failure to maintain exterior,Not responsible,201.64365636055888,20.0,10.0,33.92202983917838,0.0,0.0,381.1197424526723,,176.41794587973428,2022-01-01,Pending,343.73240202486403,,1.0,
673,Health,Inspector_2,Violator_22,9032,Street_12,48202,2431,Mail_Street_12,Detroit,MI,48202,,USA,2021-11-03,2021-12-04,CODE_2,Other violations,Pending,368.8421093290161,20.0,10.0,54.45954487107494,0.0,0.0,1197.7347502252517,,853.07319655265,2022-01-02,Unpaid,124.93373262896468,,0.0,
674,Buildings,Inspector_3,Violator_23,1001,Street_13,48203,9852,Mail_Street_13,Detroit,MI,48203,,USA,2021-11-04,2021-12-05,CODE_3,Safety violations,Pending,122.96706901581722,20.0,10.0,4.106817279040542,0.0,0.0,1041.115596029853,,1168.0398793827449,2022-01-03,Unpaid,320.12545747613814,,0.0,
675,Health,Inspector_4,Violator_24,7368,Street_14,48204,6835,Mail_Street_14,Detroit,MI,48204,,USA,2021-11-05,2021-12-06,CODE_4,Other violations,Not responsible,273.24456365795703,20.0,10.0,74.48250755299131,0.0,0.0,536.890356571982,,948.6810632293863,2022-01-04,Unpaid,438.744620865744,,1.0,
676,Police,Inspector_5,Violator_25,2949,Street_15,48205,7469,Mail_Street_15,Detroit,MI,48205,,USA,2021-11-06,2021-12-07,CODE_0,Failure to maintain exterior,Responsible,838.6434338480223,20.0,10.0,44.595554509210174,0.0,0.0,1177.8925527544789,,291.53443402445276,2022-01-05,Paid,209.06579989681134,,1.0,
677,Health,Inspector_6,Violator_26,7732,Street_16,48206,6278,Mail_Street_16,Detroit,MI,48206,,USA,2021-11-07,2021-12-08,CODE_1,Safety violations,Responsible,950.8389609005753,20.0,10.0,2.002322973218762,0.0,0.0,808.1268102295193,,1090.038312495698,2022-01-06,Paid,455.50784998961,,0.0,
678,Health,Inspector_7,Violator_27,8833,Street_17,48207,8256,Mail_Street_17,Detroit,MI,48207,,USA,2021-11-08,2021-12-09,CODE_2,Failure to maintain exterior,Not responsible,339.372237985481,20.0,10.0,6.250694151041081,0.0,0.0,911.0651461053315,,111.72858781006809,2022-01-07,Paid,496.5818694667392,,1.0,
679,Health,Inspector_8,Violator_28,1917,Street_18,48208,3206,Mail_Street_18,Detroit,MI,48208,,USA,2021-11-09,2021-12-10,CODE_3,Safety violations,Responsible,301.2900137893963,20.0,10.0,38.74664638217566,0.0,0.0,115.29460825207698,,561.7703302448829,2022-01-08,Pending,53.04602497397604,,0.0,
680,Buildings,Inspector_9,Violator_29,4174,Street_19,48209,4528,Mail_Street_19,Detroit,MI,48209,,USA,2021-11-10,2021-12-11,CODE_4,Improper waste disposal,Pending,315.89801963410554,20.0,10.0,58.34215190184351,0.0,0.0,216.19789046982396,,1065.0502892716966,2022-01-09,Unpaid,116.52659399242931,,1.0,
681,Health,Inspector_0,Violator_30,8014,Street_0,48200,3169,Mail_Street_20,Detroit,MI,48200,,USA,2021-11-11,2021-12-12,CODE_0,Safety violations,Pending,313.83313298330165,20.0,10.0,46.42039489521267,0.0,0.0,789.055341675787,,769.5188511082437,2022-01-10,Pending,475.1898757410466,,1.0,
682,Buildings,Inspector_1,Violator_31,1089,Street_1,48201,2830,Mail_Street_21,Detroit,MI,48201,,USA,2021-11-12,2021-12-13,CODE_1,Other violations,Not responsible,84.13367307667434,20.0,10.0,61.92043172921549,0.0,0.0,1086.906860567422,,496.3734776732386,2022-01-11,Paid,479.1638432406934,,1.0,
683,Buildings,Inspector_2,Violator_32,2709,Street_2,48202,3651,Mail_Street_22,Detroit,MI,48202,,USA,2021-11-13,2021-12-14,CODE_2,Safety violations,Responsible,930.5705290145527,20.0,10.0,48.02942587913558,0.0,0.0,778.5929732181071,,351.37544008460253,2022-01-12,Unpaid,48.85363769337925,,1.0,
684,Health,Inspector_3,Violator_33,4041,Street_3,48203,3136,Mail_Street_23,Detroit,MI,48203,,USA,2021-11-14,2021-12-15,CODE_3,Failure to maintain exterior,Responsible,253.01323449181197,20.0,10.0,66.17038454813468,0.0,0.0,230.1078816372708,,450.11928638201994,2022-01-13,Paid,7.4992501885683405,,1.0,
